COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
11;Alta Floresta D'Oeste;22516
11;Ariquemes;111148
11;Cabixi;5067
11;Cacoal;86416
11;Cerejeiras;16088
11;Colorado do Oeste;15213
11;Corumbiara;7052
11;Costa Marques;19255
11;Espigão D'Oeste;33009
11;Guajará-Mirim;46930
11;Jaru;51469
11;Ji-Paraná;131026
11;Machadinho D'Oeste;41724
11;Nova Brasilândia D'Oeste;20504
11;Ouro Preto do Oeste;35445
11;Pimenta Bueno;37098
11;Porto Velho;548952
11;Presidente Médici;18165
11;Rio Crespo;3843
11;Rolim de Moura;55748
11;Santa Luzia D'Oeste;5942
11;Vilhena;104517
11;São Miguel do Guaporé;23147
11;Nova Mamoré;32184
11;Alvorada D'Oeste;13807
11;Alto Alegre dos Parecis;13268
11;Alto Paraíso;22258
11;Buritis;41043
11;Novo Horizonte do Oeste;8125
11;Cacaulândia;6307
11;Campo Novo de Rondônia;14391
11;Candeias do Jamari;28068
11;Castanheiras;2923
11;Chupinguaia;11755
11;Cujubim;27131
11;Governador Jorge Teixeira;7130
11;Itapuã do Oeste;10819
11;Ministro Andreazza;9461
11;Mirante da Serra;10691
11;Monte Negro;16158
11;Nova União;6822
11;Parecis;6319
11;Pimenteiras do Oeste;2127
11;Primavera de Rondônia;2697
11;São Felipe D'Oeste;4962
11;São Francisco do Guaporé;21088
11;Seringueiras;11846
11;Teixeirópolis;4160
11;Theobroma;10348
11;Urupá;11081
11;Vale do Anari;11545
11;Vale do Paraíso;6490
12;Acrelândia;15721
12;Assis Brasil;7649
12;Brasiléia;27123
12;Bujari;10572
12;Capixaba;12280
12;Cruzeiro do Sul;89760
12;Epitaciolândia;18979
12;Feijó;34986
12;Jordão;8628
12;Mâncio Lima;19643
12;Manoel Urbano;9701
12;Marechal Thaumaturgo;19727
12;Plácido de Castro;20147
12;Porto Walter;12497
12;Rio Branco;419452
12;Rodrigues Alves;19767
12;Santa Rosa do Purus;6893
12;Senador Guiomard;23446
12;Sena Madureira;47168
12;Tarauacá;43730
12;Xapuri;19866
12;Porto Acre;19141
13;Alvarães;16396
13;Amaturá;11934
13;Anamã;14292
13;Anori;21937
13;Apuí;22739
13;Atalaia do Norte;20868
13;Autazes;41005
13;Barcelos;27772
13;Barreirinha;32919
13;Benjamin Constant;44873
13;Beruri;20503
13;Boa Vista do Ramos;20040
13;Boca do Acre;34958
13;Borba;42328
13;Caapiranga;13482
13;Canutama;15981
13;Carauari;28719
13;Careiro;38820
13;Careiro da Várzea;31459
13;Coari;86713
13;Codajás;29691
13;Eirunepé;36121
13;Envira;20748
13;Fonte Boa;16409
13;Guajará;17193
13;Humaitá;57195
13;Ipixuna;31172
13;Iranduba;49718
13;Itacoatiara;104046
13;Itamarati;7777
13;Itapiranga;9312
13;Japurá;1755
13;Juruá;15495
13;Jutaí;13462
13;Lábrea;47685
13;Manacapuru;99613
13;Manaquiri;33981
13;Manaus;2255903
13;Manicoré;57405
13;Maraã;18298
13;Maués;66159
13;Nhamundá;21710
13;Nova Olinda do Norte;38665
13;Novo Airão;20395
13;Novo Aripuanã;26443
13;Parintins;116439
13;Pauini;19616
13;Presidente Figueiredo;38095
13;Rio Preto da Eva;34856
13;Santa Isabel do Rio Negro;26566
13;Santo Antônio do Içá;20889
13;São Gabriel da Cachoeira;47031
13;São Paulo de Olivença;40837
13;São Sebastião do Uatumã;14678
13;Silves;9289
13;Tabatinga;68502
13;Tapauá;16876
13;Tefé;59250
13;Tonantins;19038
13;Uarini;13839
13;Urucará;16007
13;Urucurituba;24098
14;Amajari;13561
14;Alto Alegre;15249
14;Boa Vista;436591
14;Bonfim;12701
14;Cantá;19257
14;Caracaraí;22635
14;Caroebe;10595
14;Iracema;12637
14;Mucajaí;18482
14;Normandia;11772
14;Pacaraima;20108
14;Rorainópolis;31387
14;São João da Baliza;8492
14;São Luiz;8232
14;Uiramutã;11014
15;Abaetetuba;160439
15;Abel Figueiredo;7536
15;Acará;55744
15;Afuá;39910
15;Água Azul do Norte;27797
15;Alenquer;57390
15;Almeirim;34044
15;Altamira;117320
15;Anajás;30091
15;Ananindeua;540410
15;Anapu;29312
15;Augusto Corrêa;46937
15;Aurora do Pará;32200
15;Aveiro;16421
15;Bagre;31967
15;Baião;49454
15;Bannach;3239
15;Barcarena;129333
15;Belém;1506420
15;Belterra;17944
15;Benevides;64780
15;Bom Jesus do Tocantins;17254
15;Bonito;16769
15;Bragança;130122
15;Brasil Novo;14883
15;Brejo Grande do Araguaia;7357
15;Breu Branco;68597
15;Breves;104280
15;Bujaru;29717
15;Cachoeira do Piriá;35307
15;Cachoeira do Arari;24355
15;Cametá;140814
15;Canaã dos Carajás;39103
15;Capanema;69828
15;Capitão Poço;54545
15;Castanhal;205667
15;Chaves;24175
15;Colares;12175
15;Conceição do Araguaia;48115
15;Concórdia do Pará;34236
15;Cumaru do Norte;14044
15;Curionópolis;17764
15;Curralinho;35530
15;Curuá;14776
15;Curuçá;41093
15;Dom Eliseu;61206
15;Eldorado do Carajás;34069
15;Faro;6949
15;Floresta do Araguaia;20742
15;Garrafão do Norte;26155
15;Goianésia do Pará;41678
15;Gurupá;34127
15;Igarapé-Açu;39234
15;Igarapé-Miri;63367
15;Inhangapi;12009
15;Ipixuna do Pará;67170
15;Irituia;32639
15;Itaituba;101541
15;Itupiranga;53439
15;Jacareacanga;6952
15;Jacundá;60517
15;Juruti;59961
15;Limoeiro do Ajuru;29623
15;Mãe do Rio;30389
15;Magalhães Barata;8598
15;Marabá;287664
15;Maracanã;29559
15;Marapanim;28563
15;Marituba;135812
15;Medicilândia;32347
15;Melgaço;28121
15;Mocajuba;31917
15;Moju;84251
15;Mojuí dos Campos;16282
15;Monte Alegre;58289
15;Muaná;41454
15;Nova Esperança do Piriá;21519
15;Nova Ipixuna;17027
15;Nova Timboteua;15646
15;Novo Progresso;25769
15;Novo Repartimento;78488
15;Óbidos;52473
15;Oeiras do Pará;33182
15;Oriximiná;74921
15;Ourém;18079
15;Ourilândia do Norte;33831
15;Pacajá;49110
15;Palestina do Pará;7575
15;Paragominas;115838
15;Parauapebas;218787
15;Pau D'Arco;5339
15;Peixe-Boi;8084
15;Piçarra;12976
15;Placas;32325
15;Ponta de Pedras;32007
15;Portel;63831
15;Porto de Moz;42456
15;Prainha;29827
15;Primavera;10889
15;Quatipuru;13794
15;Redenção;86326
15;Rio Maria;18208
15;Rondon do Pará;53242
15;Rurópolis;52473
15;Salinópolis;41164
15;Salvaterra;24392
15;Santa Bárbara do Pará;21811
15;Santa Cruz do Arari;10496
15;Santa Izabel do Pará;72856
15;Santa Luzia do Pará;19839
15;Santa Maria das Barreiras;22244
15;Santa Maria do Pará;25127
15;Santana do Araguaia;75995
15;Santarém;308339
15;Santarém Novo;6796
15;Santo Antônio do Tauá;32346
15;São Caetano de Odivelas;18207
15;São Domingos do Araguaia;25945
15;São Domingos do Capim;32285
15;São Félix do Xingu;135732
15;São Francisco do Pará;15978
15;São Geraldo do Araguaia;24566
15;São João da Ponta;6294
15;São João de Pirabas;23440
15;São João do Araguaia;14105
15;São Miguel do Guamá;60268
15;São Sebastião da Boa Vista;27302
15;Sapucaia;6088
15;Senador José Porfírio;11305
15;Soure;25752
15;Tailândia;111554
15;Terra Alta;11971
15;Terra Santa;19063
15;Tomé-Açu;64604
15;Tracuateua;31549
15;Trairão;19344
15;Tucumã;40661
15;Tucuruí;116605
15;Ulianópolis;62286
15;Uruará;45395
15;Vigia;54650
15;Viseu;62093
15;Vitória do Xingu;15421
15;Xinguara;45416
16;Serra do Navio;5577
16;Amapá;9265
16;Pedra Branca do Amapari;17625
16;Calçoene;11493
16;Cutias;6217
16;Ferreira Gomes;8151
16;Itaubal;5730
16;Laranjal do Jari;52302
16;Macapá;522357
16;Mazagão;22468
16;Oiapoque;28534
16;Porto Grande;22927
16;Pracuúba;5370
16;Santana;124808
16;Tartarugalzinho;18217
16;Vitória do Jari;16572
17;Abreulândia;2609
17;Aguiarnópolis;7049
17;Aliança do Tocantins;5303
17;Almas;6905
17;Alvorada;8381
17;Ananás;9435
17;Angico;3475
17;Aparecida do Rio Negro;4901
17;Aragominas;5705
17;Araguacema;7223
17;Araguaçu;8418
17;Araguaína;186245
17;Araguanã;5856
17;Araguatins;36573
17;Arapoema;6590
17;Arraias;10502
17;Augustinópolis;18870
17;Aurora do Tocantins;3809
17;Axixá do Tocantins;9817
17;Babaçulândia;10668
17;Bandeirantes do Tocantins;3631
17;Barra do Ouro;4673
17;Barrolândia;5669
17;Bernardo Sayão;4439
17;Bom Jesus do Tocantins;5120
17;Brasilândia do Tocantins;2221
17;Brejinho de Nazaré;5540
17;Buriti do Tocantins;11644
17;Cachoeirinha;2293
17;Campos Lindos;10505
17;Cariri do Tocantins;4499
17;Carmolândia;2627
17;Carrasco Bonito;4165
17;Caseara;5514
17;Centenário;2966
17;Chapada de Areia;1415
17;Chapada da Natividade;3330
17;Colinas do Tocantins;36271
17;Combinado;4870
17;Conceição do Tocantins;4070
17;Couto Magalhães;5690
17;Cristalândia;7268
17;Crixás do Tocantins;1749
17;Darcinópolis;6250
17;Dianópolis;22704
17;Divinópolis do Tocantins;6986
17;Dois Irmãos do Tocantins;7173
17;Dueré;4686
17;Esperantina;11280
17;Fátima;3824
17;Figueirópolis;5222
17;Filadélfia;8892
17;Formoso do Araguaia;18358
17;Tabocão;2615
17;Goianorte;5136
17;Goiatins;13169
17;Guaraí;26403
17;Gurupi;88428
17;Ipueiras;2088
17;Itacajá;7471
17;Itaguatins;5801
17;Itapiratins;3814
17;Itaporã do Tocantins;2412
17;Jaú do Tocantins;3906
17;Juarina;2174
17;Lagoa da Confusão;13989
17;Lagoa do Tocantins;4470
17;Lajeado;3199
17;Lavandeira;1984
17;Lizarda;3727
17;Luzinópolis;3200
17;Marianópolis do Tocantins;5332
17;Mateiros;2773
17;Maurilândia do Tocantins;3470
17;Miracema do Tocantins;17628
17;Miranorte;13551
17;Monte do Carmo;8182
17;Monte Santo do Tocantins;2311
17;Palmeiras do Tocantins;6830
17;Muricilândia;3623
17;Natividade;9256
17;Nazaré;3772
17;Nova Olinda;12014
17;Nova Rosalândia;4348
17;Novo Acordo;4450
17;Novo Alegre;2332
17;Novo Jardim;2768
17;Oliveira de Fátima;1124
17;Palmeirante;6234
17;Palmeirópolis;7694
17;Paraíso do Tocantins;52521
17;Paranã;10426
17;Pau D'Arco;4885
17;Pedro Afonso;13964
17;Peixe;11996
17;Pequizeiro;5546
17;Colméia;8078
17;Pindorama do Tocantins;4414
17;Piraquê;3038
17;Pium;7830
17;Ponte Alta do Bom Jesus;4586
17;Ponte Alta do Tocantins;8192
17;Porto Alegre do Tocantins;3200
17;Porto Nacional;53618
17;Praia Norte;8563
17;Presidente Kennedy;3668
17;Pugmil;2746
17;Recursolândia;4389
17;Riachinho;4723
17;Rio da Conceição;2211
17;Rio dos Bois;2879
17;Rio Sono;6498
17;Sampaio;4876
17;Sandolândia;3371
17;Santa Fé do Araguaia;7678
17;Santa Maria do Tocantins;3537
17;Santa Rita do Tocantins;2407
17;Santa Rosa do Tocantins;4864
17;Santa Tereza do Tocantins;2928
17;Santa Terezinha do Tocantins;2530
17;São Bento do Tocantins;5457
17;São Félix do Tocantins;1610
17;São Miguel do Tocantins;12445
17;São Salvador do Tocantins;3106
17;São Sebastião do Tocantins;4898
17;São Valério;3848
17;Silvanópolis;5452
17;Sítio Novo do Tocantins;8965
17;Sucupira;2007
17;Taguatinga;16966
17;Taipas do Tocantins;2183
17;Talismã;2831
17;Palmas;313349
17;Tocantínia;7688
17;Tocantinópolis;22820
17;Tupirama;1952
17;Tupiratins;2785
17;Wanderlândia;11783
17;Xambioá;11500
21;Açailândia;113783
21;Afonso Cunha;6631
21;Água Doce do Maranhão;12731
21;Alcântara;22126
21;Aldeias Altas;26979
21;Altamira do Maranhão;8250
21;Alto Alegre do Maranhão;28066
21;Alto Alegre do Pindaré;31967
21;Alto Parnaíba;11233
21;Amapá do Maranhão;7047
21;Amarante do Maranhão;42017
21;Anajatuba;27170
21;Anapurus;16054
21;Apicum-Açu;17582
21;Araguanã;15675
21;Araioses;47095
21;Arame;32825
21;Arari;30014
21;Axixá;12234
21;Bacabal;105094
21;Bacabeira;17446
21;Bacuri;18726
21;Bacurituba;5696
21;Balsas;96951
21;Barão de Grajaú;19026
21;Barra do Corda;88895
21;Barreirinhas;63891
21;Belágua;7586
21;Bela Vista do Maranhão;11347
21;Benedito Leite;5643
21;Bequimão;21317
21;Bernardo do Mearim;6102
21;Boa Vista do Gurupi;8494
21;Bom Jardim;42010
21;Bom Jesus das Selvas;35095
21;Bom Lugar;16578
21;Brejo;36900
21;Brejo de Areia;8841
21;Buriti;28916
21;Buriti Bravo;23993
21;Buriticupu;73595
21;Buritirana;15503
21;Cachoeira Grande;9524
21;Cajapió;11255
21;Cajari;19521
21;Campestre do Maranhão;14530
21;Cândido Mendes;20376
21;Cantanhede;22236
21;Capinzal do Norte;10937
21;Carolina;24151
21;Carutapera;24095
21;Caxias;166159
21;Cedral;10711
21;Central do Maranhão;8806
21;Centro do Guilherme;13876
21;Centro Novo do Maranhão;22056
21;Chapadinha;80705
21;Cidelândia;14855
21;Codó;123368
21;Coelho Neto;49804
21;Colinas;41443
21;Conceição do Lago-Açu;16559
21;Coroatá;65788
21;Cururupu;32559
21;Davinópolis;12923
21;Dom Pedro;23393
21;Duque Bacelar;11451
21;Esperantinópolis;16971
21;Estreito;43097
21;Feira Nova do Maranhão;8506
21;Fernando Falcão;10559
21;Formosa da Serra Negra;19425
21;Fortaleza dos Nogueiras;12662
21;Fortuna;17812
21;Godofredo Viana;12104
21;Gonçalves Dias;17953
21;Governador Archer;10931
21;Governador Edison Lobão;18740
21;Governador Eugênio Barros;14703
21;Governador Luiz Rocha;7878
21;Governador Newton Bello;10121
21;Governador Nunes Freire;25502
21;Graça Aranha;6261
21;Grajaú;70692
21;Guimarães;11966
21;Humberto de Campos;29143
21;Icatu;27423
21;Igarapé do Meio;14470
21;Igarapé Grande;11453
21;Imperatriz;259980
21;Itaipava do Grajaú;16158
21;Itapecuru Mirim;69233
21;Itinga do Maranhão;26134
21;Jatobá;10464
21;Jenipapo dos Vieiras;17123
21;João Lisboa;23677
21;Joselândia;16228
21;Junco do Maranhão;4334
21;Lago da Pedra;50959
21;Lago do Junco;10900
21;Lago Verde;16369
21;Lagoa do Mato;11280
21;Lago dos Rodrigues;8841
21;Lagoa Grande do Maranhão;11534
21;Lajeado Novo;7653
21;Lima Campos;11943
21;Loreto;12271
21;Luís Domingues;7016
21;Magalhães de Almeida;20228
21;Maracaçumé;21773
21;Marajá do Sena;7757
21;Maranhãozinho;16754
21;Mata Roma;17122
21;Matinha;23591
21;Matões;34099
21;Matões do Norte;17316
21;Milagres do Maranhão;8502
21;Mirador;21045
21;Miranda do Norte;29121
21;Mirinzal;15059
21;Monção;33888
21;Montes Altos;9064
21;Morros;19708
21;Nina Rodrigues;14826
21;Nova Colinas;5469
21;Nova Iorque;4682
21;Nova Olinda do Maranhão;21228
21;Olho d'Água das Cunhãs;19616
21;Olinda Nova do Maranhão;14968
21;Paço do Lumiar;125265
21;Palmeirândia;19840
21;Paraibano;21571
21;Parnarama;35108
21;Passagem Franca;19253
21;Pastos Bons;19693
21;Paulino Neves;16295
21;Paulo Ramos;21092
21;Pedreiras;39153
21;Pedro do Rosário;25560
21;Penalva;38987
21;Peri Mirim;14371
21;Peritoró;23530
21;Pindaré-Mirim;33186
21;Pinheiro;84160
21;Pio XII;21274
21;Pirapemas;18814
21;Poção de Pedras;17321
21;Porto Franco;24294
21;Porto Rico do Maranhão;5936
21;Presidente Dutra;48264
21;Presidente Juscelino;12939
21;Presidente Médici;7124
21;Presidente Sarney;19217
21;Presidente Vargas;11328
21;Primeira Cruz;15545
21;Raposa;31586
21;Riachão;20288
21;Ribamar Fiquene;7859
21;Rosário;43243
21;Sambaíba;5686
21;Santa Filomena do Maranhão;7878
21;Santa Helena;42829
21;Santa Inês;89927
21;Santa Luzia;73105
21;Santa Luzia do Paruá;25487
21;Santa Quitéria do Maranhão;25884
21;Santa Rita;38732
21;Santana do Maranhão;13704
21;Santo Amaro do Maranhão;16219
21;Santo Antônio dos Lopes;14516
21;São Benedito do Rio Preto;18769
21;São Bento;45989
21;São Bernardo;28825
21;São Domingos do Azeitão;7448
21;São Domingos do Maranhão;34391
21;São Félix de Balsas;4540
21;São Francisco do Brejão;12082
21;São Francisco do Maranhão;12226
21;São João Batista;20736
21;São João do Carú;15768
21;São João do Paraíso;11207
21;São João do Soter;18746
21;São João dos Patos;26063
21;São José de Ribamar;180345
21;São José dos Basílios;7639
21;São Luís;1115932
21;São Luís Gonzaga do Maranhão;18600
21;São Mateus do Maranhão;41750
21;São Pedro da Água Branca;12779
21;São Pedro dos Crentes;4700
21;São Raimundo das Mangabeiras;19090
21;São Raimundo do Doca Bezerra;5028
21;São Roberto;6856
21;São Vicente Ferrer;22452
21;Satubinha;14274
21;Senador Alexandre Costa;11285
21;Senador La Rocque;13981
21;Serrano do Maranhão;10343
21;Sítio Novo;18237
21;Sucupira do Norte;10631
21;Sucupira do Riachão;5692
21;Tasso Fragoso;8642
21;Timbiras;29241
21;Timon;171317
21;Trizidela do Vale;22223
21;Tufilândia;5868
21;Tuntum;42242
21;Turiaçu;35811
21;Turilândia;26112
21;Tutóia;59927
21;Urbano Santos;33791
21;Vargem Grande;57813
21;Viana;52852
21;Vila Nova dos Martírios;13800
21;Vitória do Mearim;32956
21;Vitorino Freire;31520
21;Zé Doca;52190
22;Acauã;7119
22;Agricolândia;5123
22;Água Branca;17525
22;Alagoinha do Piauí;7678
22;Alegrete do Piauí;4921
22;Alto Longá;14371
22;Altos;40681
22;Alvorada do Gurguéia;5469
22;Amarante;17609
22;Angical do Piauí;6779
22;Anísio de Abreu;9994
22;Antônio Almeida;3175
22;Aroazes;5819
22;Aroeiras do Itaim;2551
22;Arraial;4713
22;Assunção do Piauí;7879
22;Avelino Lopes;11361
22;Baixa Grande do Ribeiro;11751
22;Barra D'Alcântara;3953
22;Barras;47298
22;Barreiras do Piauí;3356
22;Barro Duro;7022
22;Batalha;26951
22;Bela Vista do Piauí;4044
22;Belém do Piauí;3607
22;Beneditinos;10479
22;Bertolínia;5512
22;Betânia do Piauí;6214
22;Boa Hora;6848
22;Bocaina;4509
22;Bom Jesus;25584
22;Bom Princípio do Piauí;5670
22;Bonfim do Piauí;5700
22;Boqueirão do Piauí;6443
22;Brasileira;8364
22;Brejo do Piauí;3824
22;Buriti dos Lopes;19832
22;Buriti dos Montes;8282
22;Cabeceiras do Piauí;10671
22;Cajazeiras do Piauí;3586
22;Cajueiro da Praia;7704
22;Caldeirão Grande do Piauí;5786
22;Campinas do Piauí;5628
22;Campo Alegre do Fidalgo;5093
22;Campo Grande do Piauí;5987
22;Campo Largo do Piauí;7342
22;Campo Maior;46950
22;Canavieira;3938
22;Canto do Buriti;21326
22;Capitão de Campos;11471
22;Capitão Gervásio Oliveira;4127
22;Caracol;11009
22;Caraúbas do Piauí;5910
22;Caridade do Piauí;5102
22;Castelo do Piauí;19716
22;Caxingó;5477
22;Cocal;27901
22;Cocal de Telha;4908
22;Cocal dos Alves;6180
22;Coivaras;4044
22;Colônia do Gurguéia;6545
22;Colônia do Piauí;7665
22;Conceição do Canindé;4811
22;Coronel José Dias;4688
22;Corrente;26771
22;Cristalândia do Piauí;8350
22;Cristino Castro;10464
22;Curimatá;11461
22;Currais;4982
22;Curralinhos;4475
22;Curral Novo do Piauí;5390
22;Demerval Lobão;13862
22;Dirceu Arcoverde;7046
22;Dom Expedito Lopes;6940
22;Domingos Mourão;4352
22;Dom Inocêncio;9574
22;Elesbão Veloso;14550
22;Eliseu Martins;4943
22;Esperantina;39953
22;Fartura do Piauí;5330
22;Flores do Piauí;4461
22;Floresta do Piauí;2561
22;Floriano;60111
22;Francinópolis;5345
22;Francisco Ayres;4300
22;Francisco Macedo;3216
22;Francisco Santos;9423
22;Fronteiras;11690
22;Geminiano;5477
22;Gilbués;10698
22;Guadalupe;10496
22;Guaribas;4573
22;Hugo Napoleão;3880
22;Ilha Grande;9487
22;Inhuma;15330
22;Ipiranga do Piauí;9863
22;Isaías Coelho;8582
22;Itainópolis;11571
22;Itaueira;11037
22;Jacobina do Piauí;5718
22;Jaicós;19233
22;Jardim do Mulato;4522
22;Jatobá do Piauí;4885
22;Jerumenha;4443
22;João Costa;3003
22;Joaquim Pires;14396
22;Joca Marques;5488
22;José de Freitas;39457
22;Juazeiro do Piauí;5491
22;Júlio Borges;5653
22;Jurema;4790
22;Lagoinha do Piauí;2870
22;Lagoa Alegre;8610
22;Lagoa do Barro do Piauí;4658
22;Lagoa de São Francisco;6795
22;Lagoa do Piauí;4086
22;Lagoa do Sítio;5219
22;Landri Sales;5272
22;Luís Correia;30558
22;Luzilândia;25521
22;Madeiro;8372
22;Manoel Emídio;5352
22;Marcolândia;8590
22;Marcos Parente;4546
22;Massapê do Piauí;6456
22;Matias Olímpio;10979
22;Miguel Alves;33901
22;Miguel Leão;1239
22;Milton Brandão;6603
22;Monsenhor Gil;10563
22;Monsenhor Hipólito;7785
22;Monte Alegre do Piauí;10618
22;Morro Cabeça no Tempo;4527
22;Morro do Chapéu do Piauí;6825
22;Murici dos Portelas;9258
22;Nazaré do Piauí;7307
22;Nazária;8632
22;Nossa Senhora de Nazaré;4911
22;Nossa Senhora dos Remédios;8751
22;Novo Oriente do Piauí;6548
22;Novo Santo Antônio;3014
22;Oeiras;37138
22;Olho D'Água do Piauí;2477
22;Padre Marcos;6879
22;Paes Landim;4124
22;Pajeú do Piauí;3416
22;Palmeira do Piauí;5029
22;Palmeirais;14633
22;Paquetá;3931
22;Parnaguá;10846
22;Parnaíba;153863
22;Passagem Franca do Piauí;4331
22;Patos do Piauí;6420
22;Pau D'Arco do Piauí;4084
22;Paulistana;20583
22;Pavussu;3662
22;Pedro II;38812
22;Pedro Laurentino;2551
22;Nova Santa Rita;4392
22;Picos;78627
22;Pimenteiras;12150
22;Pio IX;18492
22;Piracuruca;28952
22;Piripiri;63829
22;Porto;12646
22;Porto Alegre do Piauí;2728
22;Prata do Piauí;3149
22;Queimada Nova;9041
22;Redenção do Gurguéia;8814
22;Regeneração;17979
22;Riacho Frio;4306
22;Ribeira do Piauí;4499
22;Ribeiro Gonçalves;7408
22;Rio Grande do Piauí;6434
22;Santa Cruz do Piauí;6254
22;Santa Cruz dos Milagres;4046
22;Santa Filomena;6256
22;Santa Luz;5903
22;Santana do Piauí;4650
22;Santa Rosa do Piauí;5254
22;Santo Antônio de Lisboa;6466
22;Santo Antônio dos Milagres;2172
22;Santo Inácio do Piauí;3809
22;São Braz do Piauí;4454
22;São Félix do Piauí;2923
22;São Francisco de Assis do Piauí;5801
22;São Francisco do Piauí;6417
22;São Gonçalo do Gurguéia;3071
22;São Gonçalo do Piauí;5044
22;São João da Canabrava;4619
22;São João da Fronteira;6084
22;São João da Serra;6106
22;São João da Varjota;4856
22;São João do Arraial;8085
22;São João do Piauí;20720
22;São José do Divino;5361
22;São José do Peixe;3737
22;São José do Piauí;6696
22;São Julião;6379
22;São Lourenço do Piauí;4581
22;São Luis do Piauí;2648
22;São Miguel da Baixa Grande;2456
22;São Miguel do Fidalgo;3037
22;São Miguel do Tapuio;17617
22;São Pedro do Piauí;14356
22;São Raimundo Nonato;35035
22;Sebastião Barros;3434
22;Sebastião Leal;4311
22;Sigefredo Pacheco;10074
22;Simões;14664
22;Simplício Mendes;12778
22;Socorro do Piauí;4557
22;Sussuapara;6801
22;Tamboril do Piauí;2939
22;Tanque do Piauí;2781
22;Teresina;871126
22;União;44649
22;Uruçuí;21746
22;Valença do Piauí;20940
22;Várzea Branca;4930
22;Várzea Grande;4382
22;Vera Mendes;3082
22;Vila Nova do Piauí;2935
22;Wall Ferraz;4479
23;Abaiara;11965
23;Acarape;15140
23;Acaraú;63556
23;Acopiara;54687
23;Aiuaba;17584
23;Alcântaras;11846
23;Altaneira;7712
23;Alto Santo;16077
23;Amontada;44195
23;Antonina do Norte;7402
23;Apuiarés;14742
23;Aquiraz;81581
23;Aracati;75392
23;Aracoiaba;26600
23;Ararendá;10983
23;Araripe;21707
23;Aratuba;11759
23;Arneiroz;7848
23;Assaré;23537
23;Aurora;24567
23;Baixio;6318
23;Banabuiú;18313
23;Barbalha;61662
23;Barreira;22715
23;Barro;22834
23;Barroquinha;15069
23;Baturité;36127
23;Beberibe;54315
23;Bela Cruz;32851
23;Boa Viagem;54680
23;Brejo Santo;50195
23;Camocim;64147
23;Campos Sales;27513
23;Canindé;77484
23;Capistrano;17830
23;Caridade;23011
23;Cariré;18470
23;Caririaçu;27008
23;Cariús;18700
23;Carnaubal;17763
23;Cascavel;72706
23;Catarina;21041
23;Catunda;10410
23;Caucaia;368918
23;Cedro;25612
23;Chaval;13112
23;Choró;13608
23;Chorozinho;20286
23;Coreaú;23340
23;Crateús;75241
23;Crato;133913
23;Croatá;18201
23;Cruz;25121
23;Deputado Irapuan Pinheiro;9698
23;Ereré;7254
23;Eusébio;55035
23;Farias Brito;19330
23;Forquilha;24680
23;Fortaleza;2703391
23;Fortim;16776
23;Frecheirinha;14195
23;General Sampaio;7767
23;Graça;14415
23;Granja;55170
23;Granjeiro;4784
23;Groaíras;11219
23;Guaiúba;26508
23;Guaraciaba do Norte;40921
23;Guaramiranga;5073
23;Hidrolândia;20126
23;Horizonte;69688
23;Ibaretama;13385
23;Ibiapina;25165
23;Ibicuitinga;12730
23;Icapuí;20183
23;Icó;68303
23;Iguatu;103633
23;Independência;26196
23;Ipaporanga;11597
23;Ipaumirim;12507
23;Ipu;42148
23;Ipueiras;38064
23;Iracema;14351
23;Irauçuba;24450
23;Itaiçaba;7904
23;Itaitinga;38661
23;Itapajé;53448
23;Itapipoca;131687
23;Itapiúna;20653
23;Itarema;42595
23;Itatira;22018
23;Jaguaretama;18133
23;Jaguaribara;11580
23;Jaguaribe;34592
23;Jaguaruana;33960
23;Jardim;27187
23;Jati;8150
23;Jijoca de Jericoacoara;20351
23;Juazeiro do Norte;278264
23;Jucás;24949
23;Lavras da Mangabeira;31476
23;Limoeiro do Norte;60232
23;Madalena;20031
23;Maracanaú;230986
23;Maranguape;131677
23;Marco;27822
23;Martinópole;11407
23;Massapê;39341
23;Mauriti;48370
23;Meruoca;15309
23;Milagres;27413
23;Milhã;13129
23;Miraíma;13965
23;Missão Velha;35566
23;Mombaça;43917
23;Monsenhor Tabosa;17264
23;Morada Nova;61590
23;Moraújo;8833
23;Morrinhos;22830
23;Mucambo;14561
23;Mulungu;11056
23;Nova Olinda;15798
23;Nova Russas;32487
23;Novo Oriente;28737
23;Ocara;25958
23;Orós;21342
23;Pacajus;74145
23;Pacatuba;85647
23;Pacoti;12313
23;Pacujá;6565
23;Palhano;9458
23;Palmácia;13553
23;Paracuru;35526
23;Paraipaba;33232
23;Parambu;31391
23;Paramoti;12276
23;Pedra Branca;43359
23;Penaforte;9207
23;Pentecoste;38045
23;Pereiro;16356
23;Pindoretama;20964
23;Piquet Carneiro;17210
23;Pires Ferreira;11052
23;Poranga;12358
23;Porteiras;14920
23;Potengi;11165
23;Potiretama;6455
23;Quiterianópolis;21246
23;Quixadá;88899
23;Quixelô;16116
23;Quixeramobim;82455
23;Quixeré;22432
23;Redenção;29238
23;Reriutaba;18279
23;Russas;79550
23;Saboeiro;15757
23;Salitre;16714
23;Santana do Acaraú;32851
23;Santana do Cariri;17726
23;Santa Quitéria;43719
23;São Benedito;48354
23;São Gonçalo do Amarante;49306
23;São João do Jaguaribe;7557
23;São Luís do Curu;13086
23;Senador Pompeu;25418
23;Senador Sá;7758
23;Sobral;212437
